Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
5Yb1eHHjrEsQKi3vSQ3MqKSo1stCEK9L3mDzhLC779ofxEzyQvaRWuyUN9WaVMwAvVEf7bb9JZSZxtyBvycsDHLL,1772778810,2026-03-06T06:33:30.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,A8Bam9V8PL3wtpFQY7gvk2XQEMMwjbWhfBpDg4sGpump,48346076392467,6,87.77,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
5MXkhW5rQZ7LtZEc5tzEnFMWUfHkeHbq5jzyTA8hGyMwnDDbAjCydhwsXjgrqxeVHPc4wjNzEsS7QUyeeCEHNumV,1772778766,2026-03-06T06:32:46.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,DTmPoqGYD7nReNSUUAGhZGXUocje9SsxwxDQSCU2EBMb,60282416078911,6,175.54,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
6C4nHbo2r9Nkj4MKEGjJqwGPpv8EAwbEtSgJvLawRnUhXBi8hc5QJCAeAwkAe3XfLnQwBGEcjQAS9M28uYS4xQg,1772778591,2026-03-06T06:29:51.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,GxQ1ZZ7G9TtWHyfKvWyoRxAuYqRMmDRNMqAjHcFWj1vX,31295006720710,6,So11111111111111111111111111111111111111112,1059196597,9,93.15,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2TBzZWVNGCxH76VLPwxy5TRpm5CijWBAqtr744ZjdgMwccMkAEic5Vpx95yCN3h8XFyrJpjRvx8S6Y3jQpeMtQvt,1772778387,2026-03-06T06:26:27.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,5hMQmVfa8RipUDXuS5d4P4j8AaSi9HhvidH4ufSaHGhX,21416095971891,6,So11111111111111111111111111111111111111112,3705660250,9,325.89,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG||,1.0,1.0
2j8ZFUtTmYAMW9bBeJBYKDBg4KRhC6j7peUt86utSD6WWBd3KkBmgzXwJhuWS6jfcH5fbjVUz12M6SxN1X23v3dJ,1772778093,2026-03-06T06:21:33.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Gh3Xjy61zkhpbHNcFPsRyfSovAyY6C2YGqddEsbdpump,46090474280474,6,So11111111111111111111111111111111111111112,1401825865,9,123.14,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
55SVeKQ1WvthgEezwUgLCFpeXwG6fcBzFSyXq51rXNJcPTgBDNfVTsfFgNSbNoXkyjyPkDnGRWfJQ6mchU4DSEc2,1772778067,2026-03-06T06:21:07.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,Gh3Xjy61zkhpbHNcFPsRyfSovAyY6C2YGqddEsbdpump,46090474280474,6,87.76,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
5CTzfHcHmB9t7TLqmp3agLmn1XWci3vCT3vcTqTKwtLGsE1f73oSFbKh4qT7vFhYJGa3ovN7qj8qV6iybdi6DgWm,1772778036,2026-03-06T06:20:36.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,2000000000,9,5hMQmVfa8RipUDXuS5d4P4j8AaSi9HhvidH4ufSaHGhX,10320569142619,6,175.69,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG||,1.0,1.0
5EJ4GTXaL2gAvZprWuVhiNcCPwGcUrj5yU5uT3zpPBjcWznLKVwvTa9Ud31bsnBcJA54rYf5kKynhBurYdqqdZsN,1772778035,2026-03-06T06:20:35.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,2000000000,9,5hMQmVfa8RipUDXuS5d4P4j8AaSi9HhvidH4ufSaHGhX,11095526829272,6,175.69,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG||,1.0,1.0
44bgGyWshECjAqTEweXkyn6zK8XsPBTTjT6gzH8d9TCBtiAMSNLJMjwa9sDZXXuWYwHYwP8no8LQZb53ZbFYmai7,1772777342,2026-03-06T06:09:02.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,GxQ1ZZ7G9TtWHyfKvWyoRxAuYqRMmDRNMqAjHcFWj1vX,31295006720710,6,87.84,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
MpDfpMnh9syY4hPdrsZ6CRHxBDdkeGuUmY69xiKjV3dWSUhMotFpTK5V3W9JwQTojRsCY7eCou3rHt7aC82gz1u,1772777247,2026-03-06T06:07:27.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1500000000,9,FfBXDQYoPmrcDLKB8KDZkP7o6N8yvWU11zTC6PABpump,39697443382328,6,131.75,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5KB7JduLNLpbYLrR3CMkwjHBfYoYR44m92ob8VHVGLTiW1V24UErgwNVpXgU7CpBvQUbmyGivrfvK7iYBNePtvHw,1772776862,2026-03-06T06:01:02.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1000000000,9,769udM9YK8L5HX36GNaNF2KNepS4MY1odXguK9t1pump,32894172518149,6,87.82,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8||,1.0,1.0
mLURGDZxKiPXCNYHnuxSho7fKbyBEHhPcN7RVLh9jZEPmfY3NYVohcLNNkRF3GofoiNYtEPXxkJijVMVAsXCoiv,1772776780,2026-03-06T05:59:40.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,EvNVARJUBMn7cUN34pN2LEuxQxX12wzD88jetDVYpump,11345558583693,6,So11111111111111111111111111111111111111112,1862442351,9,163.55,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5WkuZF6ATTfwVgdo2sAwWn9P8XPHLBVRbCgtaM7ZxYZD8xckwb3Hmb9soef3iksZ2GF8AuifiJBRUerenawPUTnR,1772776437,2026-03-06T05:53:57.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,41iR3ejFc4zTdn4LJeMhKUTZfQkV4xCahCRYtV1xpump,18542312350327,6,So11111111111111111111111111111111111111112,2213999484,9,193.86,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3rAnsyM3rmY74tLriCDwHiehKHfsJHnDzCJ95eaSn6yXRie97Sd5zJSRcUmgKsWvcdH25e2P4SpjGTHhxoVPva26,1772776423,2026-03-06T05:53:43.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,41iR3ejFc4zTdn4LJeMhKUTZfQkV4xCahCRYtV1xpump,18542312350327,6,174.96,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
5VHGed9aUP8fNuDabjS9UXSQiFmXh5HNZsZuswypmihGgUCSsFP5jesrbRD5vGAWNotLqV5tXh8Vq22QTepLSCpc,1772776246,2026-03-06T05:50:46.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1992279407,9,EvNVARJUBMn7cUN34pN2LEuxQxX12wzD88jetDVYpump,11345558583693,6,174.44,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3AtK7wfo54vCAFim11NmvSfb149yvAC4a6o8QZjxt3wJHtQZRppykQY9prbsqcVXWet9axgnKKo9MJM27PP7W4z,1772776203,2026-03-06T05:50:03.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,8jG5f7SgCaKrtwjFvXAGNBatJEXd3HgfYzargnC3L1EQ,46028490331275,6,87.48,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3Uf8aBcQFWJ4f3FY3xVdcnZYQbTgoxSdvgnNEnw3uevHEJmjKsN6rEPf1XhVY5WKvHDk8iYkJkQiELuKkw3vpgH3,1772775729,2026-03-06T05:42:09.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,D2NeUqVsgBJRVzqTXi3JpfBwFJVUkhTRcm8wRXHtpump,24658901503459,6,So11111111111111111111111111111111111111112,1010437898,9,88.55,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
dJ6andJ7Nv6wrSETd3Gq29mFKAiJuCthHUAUpxRJvt6QHmkD282Uegu5AJTZg1zRvwtWHKQug8Cc33Xd21FbQdz,1772775560,2026-03-06T05:39:20.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,EDavhezsuNnhdoAKPExWaMtnuhq6FVqoBYnyFEJLLBqC,15974997598176,6,So11111111111111111111111111111111111111112,1990314379,9,174.52,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,1.0,1.0
x8CJ6nLjJj17wgDxGvVYkgYQTh9GXwGUn3J5Agz5MCMGJCcV4bDM768ioYcfAEG3sSSDJQtZH9utNJsTenjvxY4,1772775517,2026-03-06T05:38:37.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,HVvP5DGpaoBucaCxHLNNHqymtR9buRe4hxSvwgVYpump,49385472766168,6,87.61,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
52A7cP5qcJD9zRG2uStseWDvy51Z7esZ1sAyTji6TsRseUGURTt9yozmQAA6GVtSebqjjVH9jmMLRB697bHqZjos,1772775365,2026-03-06T05:36:05.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Cc3YVnzyPmFfq4ebMTHNun66PJ5UcHuXRBhKZA5Rbonk,28638305738951,6,So11111111111111111111111111111111111111112,2130627998,9,187.21,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
4TXwNu1npNNpL15GXbgNERMwFWwsWBv6pxmG7UcoZ5bPd8kEEkitQf2hX6DLYorwYED9HC8vbNMKoiXafuk8e2pd,1772775346,2026-03-06T05:35:46.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,D2NeUqVsgBJRVzqTXi3JpfBwFJVUkhTRcm8wRXHtpump,49317803006918,6,175.57,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
32q51YLSWkzzGbze4bRccHpuxG7d76G6k62rTqD7zC7QyzoZ5G54P8ErXAGTtQd34bVnG5LJZPLwg52krUT7gKaF,1772775328,2026-03-06T05:35:28.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,2000000000,9,Cc3YVnzyPmFfq4ebMTHNun66PJ5UcHuXRBhKZA5Rbonk,28638305738951,6,175.73,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C||,1.0,1.0
4MPzonWvA3k1TayNU9ArPCqgpw8GHGiktRCysHrQXZH4Tg7C6n1Fj2ukqzURETjqDvZuFt4d76wibXFgqW6QgpeU,1772775289,2026-03-06T05:34:49.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,2000000000,9,EDavhezsuNnhdoAKPExWaMtnuhq6FVqoBYnyFEJLLBqC,15974997598176,6,175.73,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8||,1.0,1.0
2rsiwmvVbdgXmxDg537vyQehJJubHYsFjfuDViJpfQJH8ZHm6QKkW21FyRjQCjJgYUye3jfkeWKcMpxms9iBSdX1,1772775142,2026-03-06T05:32:22.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,4R1P1zqnfYR16t94gZfqPTFPiBRgskJfU9oEwLaApump,26271761553596,6,So11111111111111111111111111111111111111112,1969820487,9,173.08,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2L1nvVgA4kJmeAA4FHhA4471UcwdRpbnPNN36m62F3qnrbftaoFK5mRdmDnZbp4DeUhyhoMTJbWZfce2a79Ja8ft,1772774960,2026-03-06T05:29:20.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,4R1P1zqnfYR16t94gZfqPTFPiBRgskJfU9oEwLaApump,26271761553596,6,175.55,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
5Zw77FjvvvJmppD6GhTpHukjkFgyCyncA4ZvwuuWNHbiEWrGRogfKvCAdQcFdecuc36kprs9StWYjTD6b8AfQUub,1772773312,2026-03-06T05:01:52.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,7LCg1zkom5ewGb43RmrLmgPJh6oZQ6BMhNtVqUnxpump,40333536831173,6,So11111111111111111111111111111111111111112,1949378478,9,171.81,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2mHa8NBb9YvYjurs1Y2anRoKBh1MczPri6DTdA4iQPFXJYHD7tCBfy3vtJJEARgD1SjCSXgd4gFaMPFTRhQ796Fg,1772773307,2026-03-06T05:01:47.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,7LCg1zkom5ewGb43RmrLmgPJh6oZQ6BMhNtVqUnxpump,40333536831173,6,176.11,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2AFnKQUGhxqyaC73qrVcXci7XvxH8WidMJH2EYQ9FVPwehkwgNKfLPaoLMUJWR5A36ys8nWWRdajKNiaGk1yPThd,1772773224,2026-03-06T05:00:24.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,89CCqZywjFqg4FyfX9psPQRR1auepTqs9VRZ7oY8pump,34199203153038,6,So11111111111111111111111111111111111111112,975308640,9,85.84,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3xDzceT9P6z8sH6bQEDTNrXPgoJpCpUf1BjmGxg6PaF8RgSHYLvfS9bVq7xnGvxiCKdprZxEQVpzNHPAnj4SYJBM,1772773142,2026-03-06T04:59:02.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,89CCqZywjFqg4FyfX9psPQRR1auepTqs9VRZ7oY8pump,34199203153038,6,88.01,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4iqgkBSga4a3WrtLmAVeNvszPR7qSuWhqtzLSTSd69Rzpi2F3VLcHEEwkHLgEyouGG8wcWSv4HLQVEzvSMgtDjKb,1772772381,2026-03-06T04:46:21.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,5ME6tBrsv8zNnUngiTe1EBULf1xY8vdC8KjhmoUhpump,11104266208667,6,So11111111111111111111111111111111111111112,4703395028,9,414.12,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2YLoAbdwinyUUxez9aJTybuo6FmMc8UsyJs43yCCzhLHpyipA2gWfaWhXJKphK22Ffgr5kMPv3ti8haEfmSjprRS,1772771921,2026-03-06T04:38:41.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,5ME6tBrsv8zNnUngiTe1EBULf1xY8vdC8KjhmoUhpump,11104266208667,6,176.79,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4NNutS3ELGNhb5Zig5Xr38jAMoyr4m5dvaMARJpigmN633n7BsEtSj5nMd7DHQxQKBumPDiVDkKhDrmxrhuX64Xm,1772771300,2026-03-06T04:28:20.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,Q9uDfga67VNhMSKRaGdEdoNCfmiPMSnA9JUpoAspump,18600740886807,6,88.44,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4wnDo3vo9zKFhtdxVJL5QuDbtZULBWfWpeCG79T73faTvSNjFhHFC8SPfbry6R2uheoeqaX4v2M4DcHD4U7mPuVj,1772771173,2026-03-06T04:26:13.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,Eo6hHgaJRJ4gBgom8emn6xvA1A9RrSjdHMK8Cwooewiy,27844539092351,6,88.42,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5Y4yhnxM2G3ioKBVy9wkG2HULpNkWSVrqoT5M43AwnRQu25hRbp8ZeBbreb8NfYVP46F7eazh9QiP9nPo3qWFmna,1772770287,2026-03-06T04:11:27.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,2wK6ixQzEEWpoykCoaXDqp3rnYQVqkqoKM55a1Rbpump,35888513054901,6,So11111111111111111111111111111111111111112,1508724511,9,133.25,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3THqN5h19rSLyex9b9CSWQBY9tTSipMxsrJBRJTWKf13PjRHBA9tbJmYUtHWKUCc7LHxFsy6BmQ6pL2mC4BYxJaW,1772770141,2026-03-06T04:09:01.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1498650000,9,2wK6ixQzEEWpoykCoaXDqp3rnYQVqkqoKM55a1Rbpump,35888513054901,6,132.65,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4sKhPtW7VNSUuiAghZgGcJkuY3jzT87q43KA2u56R6vgg8KqLumpzjkykH8D1zxjaFaKkrqdTiutJQBh8rb52DJQ,1772769895,2026-03-06T04:04:55.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,69YmPev169kMaXrzw6HEFHuPT62AxTn7Bx3wFp8Lpump,7168019227344,6,So11111111111111111111111111111111111111112,2585020867,9,228.49,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3YMkKZZ7iuRdXZy4U3Zyg9Qk3uteKrqsKE7MXy8EQuQq4WKLTke8GyWXmwNj6ddte1M241h7SQUB2EZ83bRn9erm,1772769788,2026-03-06T04:03:08.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,7W5rvMAisPh4czEKzsK6Ar4NCGPrQ8Ssj1NiAXXqmmCy,31249953376694,6,88.39,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
UBsNdprqMjAXvTwJLYfzryVMAHEekVDgREpe1yCip9L2UcRmcqDWMnySVHAydrBjRcKqVR2HXStQFWMjiEZxZ3X,1772769770,2026-03-06T04:02:50.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,7EKXpS9GvDjJ7S8Jx8K9zgACYXE87M5YzJSxVuXTidah,30200466981419,6,88.39,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5QtJgpQmS5k86uUxwAGYzPTDZXTDfgdiB6tSfNdtZbSje89YnrD1JuaYRrJHVBjZLKBparbEKMopzDZBp3FHiQou,1772769562,2026-03-06T03:59:22.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1992279407,9,69YmPev169kMaXrzw6HEFHuPT62AxTn7Bx3wFp8Lpump,7168019227344,6,176,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
